sep=;
Time(HH:mm:ss.fff);Speed(km/h);Voltage(V);Current(A);Distance(km);Altitude(m);Date;SpeedGPS(km/h);Latitude;Longitude;AccuracyPosition(m);BatteryPercentage;WrongCRCs;AssistLevel;OffRoadMode;ErrorCode;DisplayTemp(C);MotorTemp(C);BatteryTemp(C);ControllerTemp(C);MotorPower(W);PedalCadence(rpm);HumanTorque(Nm);HeartRate(bpm)
15:38:27.406;16.47;53.15;0.00;3.18;158.30;2025-09-14;19.76;50.9221726;34.7915058;6.58;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:27.588;15.87;53.24;0.00;3.18;158.30;2025-09-14;19.76;50.9221726;34.7915058;6.58;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:27.760;15.87;53.26;0.00;3.18;158.30;2025-09-14;15.76;50.9221678;34.7914484;6.50;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:27.950;15.51;53.26;0.00;3.18;158.30;2025-09-14;15.76;50.9221678;34.7914484;6.50;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:28.124;15.51;53.26;0.00;3.18;158.30;2025-09-14;15.76;50.9221678;34.7914484;6.50;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:28.334;15.51;53.26;0.00;3.18;158.30;2025-09-14;15.76;50.9221678;34.7914484;6.50;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:28.516;15.03;53.22;0.00;3.18;158.30;2025-09-14;15.76;50.9221678;34.7914484;6.50;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:28.687;15.03;53.26;0.00;3.18;158.89;2025-09-14;15.07;50.9221783544765;34.7913969597588;6.30;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:28.842;15.03;53.20;0.00;3.19;158.30;2025-09-14;15.07;50.9221784;34.791397;6.47;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:29.062;14.79;53.24;0.00;3.19;158.30;2025-09-14;15.07;50.9221784;34.791397;6.47;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:29.228;14.79;53.26;0.00;3.19;158.30;2025-09-14;15.07;50.9221784;34.791397;6.47;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:29.417;14.43;53.24;0.00;3.19;158.30;2025-09-14;15.07;50.9221784;34.791397;6.47;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:29.604;14.43;53.19;0.00;3.19;158.30;2025-09-14;15.07;50.9221784;34.791397;6.47;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:29.766;14.43;52.91;0.50;3.19;158.30;2025-09-14;14.29;50.9221902;34.791351;6.41;91;0;7;0;1;28;205;205;205;26;0;0;255
15:38:29.924;14.31;52.93;1.00;3.19;158.20;2025-09-14;0.00;50.9220267;34.7914599;22.19;91;0;7;0;1;28;205;205;205;53;0;0;255
15:38:30.134;14.31;52.82;2.00;3.19;158.20;2025-09-14;0.00;50.9220267;34.7914599;22.19;91;0;7;0;1;28;205;205;205;106;0;0;255
15:38:30.344;14.31;52.65;1.00;3.19;158.20;2025-09-14;0.00;50.9220267;34.7914599;22.19;91;0;7;0;1;28;205;205;205;53;0;0;255
15:38:30.554;14.31;52.63;2.00;3.19;158.20;2025-09-14;0.00;50.9220267;34.7914599;22.19;91;0;7;0;1;28;205;205;205;105;0;0;255
15:38:30.765;14.31;52.62;2.00;3.19;158.20;2025-09-14;13.45;50.9221966;34.7913013;6.39;91;0;7;0;1;28;205;205;205;105;0;0;255
15:38:30.976;14.43;53.09;0.00;3.19;158.20;2025-09-14;13.45;50.9221966;34.7913013;6.39;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:31.152;14.43;53.19;0.00;3.19;158.20;2025-09-14;13.45;50.9221966;34.7913013;6.39;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:31.341;14.43;53.20;0.00;3.20;158.20;2025-09-14;13.45;50.9221966;34.7913013;6.39;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:31.555;14.43;53.20;0.00;3.20;158.20;2025-09-14;13.45;50.9221966;34.7913013;6.39;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:31.789;14.55;53.22;0.00;3.20;158.20;2025-09-14;12.70;50.9221955;34.7912525;6.37;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:31.998;14.55;53.26;0.00;3.20;158.20;2025-09-14;12.70;50.9221955;34.7912525;6.37;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:32.267;14.55;53.24;0.00;3.20;158.20;2025-09-14;12.70;50.9221955;34.7912525;6.37;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:32.475;13.95;53.24;0.00;3.20;158.20;2025-09-14;12.70;50.9221955;34.7912525;6.37;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:32.678;13.95;53.26;0.00;3.20;158.20;2025-09-14;12.70;50.9221955;34.7912525;6.37;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:32.834;13.95;53.22;0.00;3.20;158.20;2025-09-14;11.74;50.922194;34.7911992;6.36;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:33.047;13.11;53.22;0.00;3.20;158.20;2025-09-14;11.74;50.922194;34.7911992;6.36;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:33.229;13.11;53.24;0.00;3.20;158.20;2025-09-14;11.74;50.922194;34.7911992;6.36;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:33.402;13.11;53.26;0.00;3.20;158.20;2025-09-14;11.74;50.922194;34.7911992;6.36;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:33.593;13.11;53.22;0.00;3.20;158.20;2025-09-14;11.74;50.922194;34.7911992;6.36;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:33.793;12.38;53.26;0.00;3.20;158.20;2025-09-14;11.98;50.9221946;34.7911476;6.33;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:34.002;12.38;53.26;0.00;3.21;158.20;2025-09-14;11.98;50.9221946;34.7911476;6.33;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:34.212;12.14;53.26;0.00;3.21;158.20;2025-09-14;11.98;50.9221946;34.7911476;6.33;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:34.429;12.14;53.24;0.00;3.21;158.20;2025-09-14;11.98;50.9221946;34.7911476;6.33;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:34.598;12.14;53.26;0.00;3.21;158.20;2025-09-14;11.98;50.9221946;34.7911476;6.33;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:34.775;12.38;53.28;0.00;3.21;158.20;2025-09-14;12.68;50.9221939;34.7910943;6.26;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:34.928;12.38;53.26;0.00;3.21;158.20;2025-09-14;12.68;50.9221939;34.7910943;6.26;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:35.146;12.38;53.26;0.00;3.21;158.20;2025-09-14;12.68;50.9221939;34.7910943;6.26;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:35.324;12.50;53.20;0.00;3.21;158.20;2025-09-14;12.68;50.9221939;34.7910943;6.26;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:35.494;12.50;52.78;0.50;3.21;159.10;2025-09-14;0.00;50.9224727;34.7905687;36.02;91;0;7;0;1;24;205;205;205;26;0;0;255
15:38:35.647;12.50;53.02;0.50;3.21;159.10;2025-09-14;0.00;50.9224727;34.7905687;36.02;91;0;7;0;1;27;205;205;205;27;0;0;255
15:38:35.801;12.50;52.82;1.00;3.21;159.10;2025-09-14;13.07;50.9221936;34.7910433;6.16;91;0;7;0;1;28;205;205;205;53;0;0;255
15:38:36.014;12.87;52.73;2.50;3.21;159.10;2025-09-14;13.07;50.9221936;34.7910433;6.16;91;0;7;0;1;27;205;205;205;132;0;0;255
15:38:36.226;12.87;52.63;2.00;3.21;159.10;2025-09-14;13.07;50.9221936;34.7910433;6.16;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:36.442;13.23;52.58;2.50;3.21;159.10;2025-09-14;13.07;50.9221936;34.7910433;6.16;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:36.639;13.23;52.56;3.50;3.21;159.10;2025-09-14;13.07;50.9221936;34.7910433;6.16;91;0;7;0;1;28;205;205;205;184;0;0;255
15:38:36.849;13.23;52.49;2.50;3.22;159.10;2025-09-14;12.02;50.9221958;34.7909951;6.11;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:37.056;13.59;52.32;2.50;3.22;159.10;2025-09-14;12.02;50.9221958;34.7909951;6.11;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:37.277;13.59;52.16;4.00;3.22;159.10;2025-09-14;12.02;50.9221958;34.7909951;6.11;91;0;7;0;1;27;205;205;205;209;0;0;255
15:38:37.482;14.07;52.16;5.00;3.22;159.10;2025-09-14;12.02;50.9221958;34.7909951;6.11;91;0;7;0;1;27;205;205;205;261;0;0;255
15:38:37.691;14.07;52.06;5.50;3.22;159.10;2025-09-14;12.02;50.9221958;34.7909951;6.11;91;0;7;0;1;28;205;205;205;286;0;0;255
15:38:37.903;14.67;51.92;5.50;3.22;158.80;2025-09-14;12.66;50.9222053;34.7909464;6.12;91;0;7;0;1;27;205;205;205;286;0;0;255
15:38:38.083;14.67;51.60;5.50;3.22;158.80;2025-09-14;12.66;50.9222053;34.7909464;6.12;91;0;7;0;1;27;205;205;205;284;0;0;255
15:38:38.284;15.27;51.48;7.00;3.22;158.80;2025-09-14;12.66;50.9222053;34.7909464;6.12;91;0;7;0;1;27;205;205;205;360;0;0;255
15:38:38.438;15.27;51.49;7.00;3.22;158.80;2025-09-14;12.66;50.9222053;34.7909464;6.12;91;0;7;0;1;28;205;205;205;360;0;0;255
15:38:38.659;15.27;51.46;7.00;3.22;158.80;2025-09-14;12.66;50.9222053;34.7909464;6.12;91;0;7;0;1;27;205;205;205;360;0;0;255
15:38:38.873;14.91;51.71;7.00;3.22;158.30;2025-09-14;13.33;50.9222231;34.7909024;6.20;91;0;7;0;1;27;205;205;205;362;0;0;255
15:38:39.076;14.91;51.51;7.00;3.22;158.30;2025-09-14;13.33;50.9222231;34.7909024;6.20;91;0;7;0;1;27;205;205;205;361;0;0;255
15:38:39.286;14.91;51.64;7.50;3.23;158.30;2025-09-14;13.33;50.9222231;34.7909024;6.20;91;0;7;0;1;27;205;205;205;387;0;0;255
15:38:39.555;14.91;51.46;7.00;3.23;158.30;2025-09-14;13.33;50.9222231;34.7909024;6.20;91;0;7;0;1;27;205;205;205;360;0;0;255
15:38:39.726;15.87;51.53;6.00;3.23;159.00;2025-09-14;0.00;50.9224614;34.7901756;33.02;91;0;7;0;1;27;205;205;205;309;0;0;255
15:38:39.887;15.87;51.62;7.50;3.23;159.00;2025-09-14;0.00;50.9224614;34.7901756;33.02;91;0;7;0;1;27;205;205;205;387;0;0;255
15:38:40.099;16.83;51.57;7.00;3.23;159.00;2025-09-14;0.00;50.9224614;34.7901756;33.02;91;0;7;0;1;27;205;205;205;361;0;0;255
15:38:40.301;16.83;51.49;7.50;3.23;159.00;2025-09-14;0.00;50.9224614;34.7901756;33.02;91;0;7;0;1;27;205;205;205;386;0;0;255
15:38:40.525;16.71;51.49;7.50;3.23;159.00;2025-09-14;0.00;50.9224614;34.7901756;33.02;91;0;7;0;1;27;205;205;205;386;0;0;255
15:38:40.718;16.71;51.46;7.00;3.23;159.00;2025-09-14;13.84;50.9222742;34.7908145;6.49;91;0;7;0;1;27;205;205;205;360;0;0;255
15:38:40.933;16.95;51.42;8.50;3.23;159.00;2025-09-14;13.84;50.9222742;34.7908145;6.49;91;0;7;0;1;27;205;205;205;437;0;0;255
15:38:41.112;16.95;52.84;0.00;3.23;159.00;2025-09-14;13.84;50.9222742;34.7908145;6.49;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:41.294;17.08;53.08;0.00;3.23;159.00;2025-09-14;13.84;50.9222742;34.7908145;6.49;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:41.478;17.08;53.09;0.00;3.24;159.00;2025-09-14;13.84;50.9222742;34.7908145;6.49;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:41.647;16.95;53.11;0.00;3.24;159.00;2025-09-14;13.84;50.9222742;34.7908145;6.49;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:41.922;16.95;53.11;0.00;3.24;159.00;2025-09-14;14.14;50.9223113;34.790788;6.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:42.195;17.20;53.17;0.00;3.24;159.00;2025-09-14;14.14;50.9223113;34.790788;6.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:42.406;17.20;53.17;0.00;3.24;159.00;2025-09-14;14.14;50.9223113;34.790788;6.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:42.613;17.08;53.11;0.00;3.24;159.00;2025-09-14;14.14;50.9223113;34.790788;6.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:42.792;17.08;53.17;0.00;3.24;159.00;2025-09-14;13.19;50.9223479;34.7907577;6.98;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:42.974;17.20;53.19;0.00;3.24;159.00;2025-09-14;13.19;50.9223479;34.7907577;6.98;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:43.157;17.20;53.19;0.00;3.24;159.00;2025-09-14;13.19;50.9223479;34.7907577;6.98;91;0;7;0;1;28;205;205;205;0;0;0;255
15:38:43.337;17.08;53.19;0.00;3.24;159.00;2025-09-14;13.19;50.9223479;34.7907577;6.98;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:43.516;17.08;53.00;0.00;3.25;159.00;2025-09-14;13.19;50.9223479;34.7907577;6.98;91;0;7;0;1;24;205;205;205;0;0;0;255
15:38:43.691;17.08;53.19;0.00;3.25;159.00;2025-09-14;13.76;50.9223855;34.7907257;6.99;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:43.886;17.20;53.20;0.00;3.25;159.00;2025-09-14;13.76;50.9223855;34.7907257;6.99;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:44.050;17.20;53.11;0.00;3.25;159.00;2025-09-14;13.76;50.9223855;34.7907257;6.99;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:44.236;16.47;52.89;0.50;3.25;159.00;2025-09-14;13.76;50.9223855;34.7907257;6.99;91;0;7;0;1;27;205;205;205;26;0;0;255
15:38:44.455;16.47;52.82;1.00;3.25;159.00;2025-09-14;13.76;50.9223855;34.7907257;6.99;91;0;7;0;1;27;205;205;205;53;0;0;255
15:38:44.657;16.23;52.69;2.00;3.25;159.00;2025-09-14;13.76;50.9223855;34.7907257;6.99;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:44.853;16.23;52.63;2.00;3.25;159.00;2025-09-14;0.00;50.9224724;34.7899977;32.57;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:45.083;16.23;52.54;2.50;3.25;159.00;2025-09-14;0.00;50.9224724;34.7899977;32.57;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:45.286;16.11;52.54;2.00;3.25;159.00;2025-09-14;0.00;50.9224724;34.7899977;32.57;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:45.499;16.11;52.49;2.50;3.25;159.00;2025-09-14;0.00;50.9224724;34.7899977;32.57;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:45.699;16.11;52.23;3.50;3.26;157.69;2025-09-14;15.22;50.9224682930303;34.7906636461902;6.98;91;0;7;0;1;27;205;205;205;183;0;0;255
15:38:45.916;16.11;52.19;5.00;3.26;159.00;2025-09-14;15.22;50.9224683;34.7906636;7.09;91;0;7;0;1;27;205;205;205;261;0;0;255
15:38:46.129;16.35;52.08;5.00;3.26;159.00;2025-09-14;15.22;50.9224683;34.7906636;7.09;91;0;7;0;1;27;205;205;205;260;0;0;255
15:38:46.311;16.71;52.91;0.50;3.26;159.00;2025-09-14;15.22;50.9224683;34.7906636;7.09;91;0;7;0;1;27;205;205;205;26;0;0;255
15:38:46.476;16.71;53.09;0.00;3.26;159.00;2025-09-14;15.22;50.9224683;34.7906636;7.09;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:46.636;16.71;53.09;0.00;3.26;159.00;2025-09-14;15.22;50.9224683;34.7906636;7.09;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:46.833;16.71;53.11;0.00;3.26;159.00;2025-09-14;14.31;50.9225092;34.790634;7.04;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:46.986;16.23;53.11;0.00;3.26;159.00;2025-09-14;14.31;50.9225092;34.790634;7.04;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:47.163;16.23;53.19;0.00;3.26;159.00;2025-09-14;14.31;50.9225092;34.790634;7.04;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:47.374;15.87;53.19;0.00;3.26;159.00;2025-09-14;14.31;50.9225092;34.790634;7.04;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:47.555;15.87;53.19;0.00;3.26;159.00;2025-09-14;14.31;50.9225092;34.790634;7.04;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:47.705;15.87;53.19;0.00;3.26;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:47.854;14.91;53.13;0.00;3.26;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:48.007;14.91;53.19;0.00;3.27;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:48.155;14.91;53.19;0.00;3.27;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:48.334;14.91;53.19;0.00;3.27;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:48.487;13.83;53.11;0.00;3.27;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;24;205;205;205;0;0;0;255
15:38:48.634;13.83;53.19;0.00;3.27;159.00;2025-09-14;14.10;50.9225518;34.7906132;7.00;91;0;7;0;3;28;205;205;205;0;0;0;255
15:38:48.787;13.83;53.19;0.00;3.27;159.00;2025-09-14;12.66;50.9225915;34.7905963;6.96;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:48.934;13.83;53.22;0.00;3.27;159.00;2025-09-14;12.66;50.9225915;34.7905963;6.96;91;0;7;0;3;24;205;205;205;0;0;0;255
15:38:49.085;12.99;53.19;0.00;3.27;159.00;2025-09-14;12.66;50.9225915;34.7905963;6.96;91;0;7;0;3;27;205;205;205;0;0;0;255
15:38:49.235;12.99;53.19;0.00;3.27;159.00;2025-09-14;12.66;50.9225915;34.7905963;6.96;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:49.414;12.99;53.19;0.00;3.27;159.00;2025-09-14;12.66;50.9225915;34.7905963;6.96;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:49.565;12.99;53.19;0.00;3.27;159.00;2025-09-14;12.66;50.9225915;34.7905963;6.96;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:49.774;12.02;53.19;0.00;3.27;159.20;2025-09-14;0.00;50.922632;34.7903796;36.85;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:49.924;12.02;53.19;0.00;3.27;159.20;2025-09-14;0.00;50.922632;34.7903796;36.85;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:50.073;12.02;53.19;0.00;3.27;159.20;2025-09-14;0.00;50.922632;34.7903796;36.85;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:50.224;11.42;53.20;0.00;3.27;159.20;2025-09-14;0.00;50.922632;34.7903796;36.85;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:50.374;11.42;53.17;0.00;3.27;159.20;2025-09-14;0.00;50.922632;34.7903796;36.85;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:50.525;11.42;52.91;0.00;3.27;159.20;2025-09-14;0.00;50.922632;34.7903796;36.85;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:50.703;11.42;52.84;2.00;3.28;158.16;2025-09-14;8.92;50.9226612339643;34.7905754141944;7.05;91;0;7;0;1;27;205;205;205;106;0;0;255
15:38:50.854;11.06;52.74;2.00;3.28;159.20;2025-09-14;8.92;50.9226612;34.7905754;6.98;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:51.007;11.06;52.65;2.00;3.28;159.20;2025-09-14;8.92;50.9226612;34.7905754;6.98;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:51.214;11.06;52.65;2.50;3.28;159.20;2025-09-14;8.92;50.9226612;34.7905754;6.98;91;0;7;0;1;27;205;205;205;132;0;0;255
15:38:51.365;11.06;52.67;2.00;3.28;159.20;2025-09-14;8.92;50.9226612;34.7905754;6.98;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:51.515;11.06;52.54;2.00;3.28;159.20;2025-09-14;8.92;50.9226612;34.7905754;6.98;91;0;7;0;1;27;205;205;205;105;0;0;255
15:38:51.666;11.06;52.49;3.50;3.28;159.20;2025-09-14;8.92;50.9226612;34.7905754;6.98;91;0;7;0;1;27;205;205;205;184;0;0;255
15:38:51.909;11.06;52.43;2.50;3.28;159.20;2025-09-14;8.65;50.9226827;34.7905831;7.03;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:52.115;11.66;52.28;2.50;3.28;159.20;2025-09-14;8.65;50.9226827;34.7905831;7.03;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:52.325;11.66;52.25;3.50;3.28;159.20;2025-09-14;8.65;50.9226827;34.7905831;7.03;91;0;7;0;1;27;205;205;205;183;0;0;255
15:38:52.546;11.66;52.14;4.00;3.28;159.20;2025-09-14;8.65;50.9226827;34.7905831;7.03;91;0;7;0;1;27;205;205;205;209;0;0;255
15:38:52.717;12.38;52.08;4.00;3.28;156.81;2025-09-14;8.90;50.9227118524171;34.7905931423742;7.47;91;0;7;0;1;27;205;205;205;208;0;0;255
15:38:52.933;12.38;51.90;5.00;3.28;159.20;2025-09-14;8.90;50.9227119;34.7905931;7.14;91;0;7;0;1;27;205;205;205;260;0;0;255
15:38:53.143;13.11;52.91;0.00;3.28;159.20;2025-09-14;8.90;50.9227119;34.7905931;7.14;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:53.356;13.11;53.08;0.00;3.28;159.20;2025-09-14;8.90;50.9227119;34.7905931;7.14;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:53.538;13.11;53.11;0.00;3.28;159.20;2025-09-14;8.90;50.9227119;34.7905931;7.14;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:53.709;13.59;53.13;0.00;3.28;160.97;2025-09-14;12.12;50.9227454;34.7906073;7.26;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:53.906;13.59;53.08;0.00;3.29;160.97;2025-09-14;12.12;50.9227454;34.7906073;7.26;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:54.074;13.59;52.74;0.50;3.29;160.97;2025-09-14;12.12;50.9227454;34.7906073;7.26;91;0;7;0;1;27;205;205;205;26;0;0;255
15:38:54.287;13.95;52.82;1.00;3.29;160.97;2025-09-14;12.12;50.9227454;34.7906073;7.26;91;0;7;0;1;27;205;205;205;53;0;0;255
15:38:54.504;13.95;52.69;2.50;3.29;160.97;2025-09-14;12.12;50.9227454;34.7906073;7.26;91;0;7;0;1;27;205;205;205;132;0;0;255
15:38:54.701;13.95;52.71;2.50;3.29;157.15;2025-09-14;13.33;50.9227834935049;34.7906192797605;7.65;91;0;7;0;1;27;205;205;205;132;0;0;255
15:38:54.922;14.19;52.54;2.50;3.29;159.20;2025-09-14;0.00;50.9228572;34.7904667;23.36;91;0;7;0;1;27;205;205;205;131;0;0;255
15:38:55.125;14.19;52.36;3.50;3.29;159.20;2025-09-14;0.00;50.9228572;34.7904667;23.36;91;0;7;0;1;27;205;205;205;183;0;0;255
15:38:55.547;14.55;52.19;4.00;3.29;159.20;2025-09-14;0.00;50.9228572;34.7904667;23.36;91;0;7;0;1;27;205;205;205;209;0;0;255
15:38:55.746;15.03;52.06;5.00;3.29;160.86;2025-09-14;13.50;50.922829;34.7906268;7.53;91;0;7;0;1;27;205;205;205;260;0;0;255
15:38:55.907;15.03;51.88;5.50;3.29;160.86;2025-09-14;13.50;50.922829;34.7906268;7.53;91;0;7;0;1;27;205;205;205;285;0;0;255
15:38:56.115;15.51;51.51;6.00;3.29;160.86;2025-09-14;13.50;50.922829;34.7906268;7.53;91;0;7;0;1;24;205;205;205;309;0;0;255
15:38:56.327;15.51;51.70;5.50;3.30;160.86;2025-09-14;13.50;50.922829;34.7906268;7.53;91;0;7;0;1;27;205;205;205;284;0;0;255
15:38:56.544;16.11;51.60;8.50;3.30;160.86;2025-09-14;13.50;50.922829;34.7906268;7.53;91;0;7;0;1;27;205;205;205;439;0;0;255
15:38:56.708;16.11;51.35;6.00;3.30;160.86;2025-09-14;13.50;50.922829;34.7906268;7.53;91;0;7;0;1;27;205;205;205;308;0;0;255
15:38:56.957;16.83;51.44;5.50;3.30;160.98;2025-09-14;13.76;50.9228633;34.7906306;7.66;91;0;7;0;1;27;205;205;205;283;0;0;255
15:38:57.231;16.83;51.46;9.00;3.30;160.98;2025-09-14;13.76;50.9228633;34.7906306;7.66;91;0;7;0;1;27;205;205;205;463;0;0;255
15:38:57.465;17.32;51.55;7.00;3.30;160.98;2025-09-14;13.76;50.9228633;34.7906306;7.66;91;0;7;0;1;27;205;205;205;361;0;0;255
15:38:57.714;17.92;51.55;7.00;3.30;160.98;2025-09-14;13.76;50.9228633;34.7906306;7.66;91;0;7;0;1;27;205;205;205;361;0;0;255
15:38:57.919;17.92;51.29;7.00;3.30;161.58;2025-09-14;16.53;50.9229038;34.7906412;7.74;91;0;7;0;1;27;205;205;205;359;0;0;255
15:38:58.130;18.52;51.33;8.50;3.30;161.58;2025-09-14;16.53;50.9229038;34.7906412;7.74;91;0;7;0;1;27;205;205;205;436;0;0;255
15:38:58.335;19.00;51.42;8.50;3.31;161.58;2025-09-14;16.53;50.9229038;34.7906412;7.74;91;0;7;0;1;27;205;205;205;437;0;0;255
15:38:58.542;19.00;52.87;0.00;3.31;161.58;2025-09-14;16.53;50.9229038;34.7906412;7.74;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:58.751;19.36;53.00;0.00;3.31;166.46;2025-09-14;18.10;50.9229509;34.790648;7.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:58.933;19.36;53.08;0.00;3.31;166.46;2025-09-14;18.10;50.9229509;34.790648;7.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:59.147;19.36;53.17;0.00;3.31;166.46;2025-09-14;18.10;50.9229509;34.790648;7.82;91;0;7;0;1;24;205;205;205;0;0;0;255
15:38:59.354;19.36;53.11;0.00;3.31;166.46;2025-09-14;18.10;50.9229509;34.790648;7.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:59.567;19.24;53.11;0.00;3.31;166.46;2025-09-14;18.10;50.9229509;34.790648;7.82;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:59.771;19.24;53.11;0.00;3.31;166.46;2025-09-14;18.73;50.9230032;34.7906518;7.86;91;0;7;0;1;27;205;205;205;0;0;0;255
15:38:59.953;19.24;53.11;0.00;3.31;159.20;2025-09-14;0.00;50.9229562;34.7904768;18.43;91;0;7;0;1;27;205;205;205;0;0;0;255
15:39:00.136;19.24;53.09;0.00;3.31;159.20;2025-09-14;0.00;50.9229562;34.7904768;18.43;91;0;7;0;1;27;205;205;205;0;0;0;255
